loci_spal,multAllele,counts,het,hobs,p,q,hexp
loc27480_pos6,FALSE,303,45,0.148514851485149,0.886138613861386,0.113861386138614,0.201793941770415
loc27483_pos36,FALSE,298,107,0.359060402684564,0.414429530201342,0.585570469798658,0.485355389396874
loc27497_pos14,FALSE,285,64,0.224561403508772,0.817543859649123,0.182456140350877,0.298331794398276
loc27518_pos35,FALSE,269,104,0.386617100371747,0.579925650557621,0.420074349442379,0.487223780765882
loc27532_pos164,FALSE,279,126,0.451612903225806,0.559139784946237,0.440860215053763,0.493004971673026
loc27539_pos56,FALSE,303,81,0.267326732673267,0.16996699669967,0.83003300330033,0.282156433465129
loc27570_pos34,FALSE,292,108,0.36986301369863,0.308219178082192,0.691780821917808,0.42644023268906
loc27675_pos4,FALSE,269,33,0.122676579925651,0.901486988847584,0.0985130111524164,0.177616395572201
loc27679_pos11,FALSE,280,88,0.314285714285714,0.767857142857143,0.232142857142857,0.356505102040816
loc27685_pos17,FALSE,259,74,0.285714285714286,0.297297297297297,0.702702702702703,0.417823228634039
loc27712_pos9,FALSE,297,61,0.205387205387205,0.186868686868687,0.813131313131313,0.303897561473319
loc27757_pos126,FALSE,301,132,0.438538205980066,0.538205980066445,0.461794019933555,0.497080606174325
loc27759_pos3,FALSE,296,106,0.358108108108108,0.574324324324324,0.425675675675676,0.488951789627465
loc27767_pos9,FALSE,262,29,0.110687022900763,0.929389312977099,0.0706106870229007,0.131249635802109
loc27769_pos6,FALSE,279,86,0.308243727598566,0.777777777777778,0.222222222222222,0.345679012345679
loc27771_pos7,FALSE,288,33,0.114583333333333,0.911458333333333,0.0885416666666666,0.161404079861111
loc27777_pos13,FALSE,284,25,0.0880281690140845,0.938380281690141,0.0616197183098591,0.115645457250545
loc27782_pos17,FALSE,291,59,0.202749140893471,0.881443298969072,0.118556701030928,0.209002019343182
loc27790_pos12,FALSE,264,95,0.359848484848485,0.543560606060606,0.456439393939394,0.496204947199265
loc27791_pos10,FALSE,296,128,0.432432432432432,0.493243243243243,0.506756756756757,0.49990869247626
loc27806_pos15,FALSE,291,66,0.22680412371134,0.164948453608247,0.835051546391753,0.275480922520991
loc27813_pos132,FALSE,294,34,0.115646258503401,0.928571428571429,0.0714285714285714,0.13265306122449
loc27849_pos99,FALSE,291,52,0.178694158075601,0.865979381443299,0.134020618556701,0.23211818471676
loc27853_pos4,FALSE,267,78,0.292134831460674,0.677902621722846,0.322097378277154,0.436701314368276
loc27899_pos9,FALSE,276,53,0.192028985507246,0.795289855072464,0.204710144927536,0.325607802982567
loc27909_pos7,FALSE,264,39,0.147727272727273,0.145833333333333,0.854166666666667,0.249131944444444
loc27947_pos17,FALSE,279,38,0.136200716845878,0.813620071684588,0.186379928315412,0.303284901273108
loc27966_pos118,FALSE,280,43,0.153571428571429,0.866071428571429,0.133928571428571,0.231983418367347
loc27975_pos10,FALSE,260,40,0.153846153846154,0.861538461538462,0.138461538461538,0.238579881656805
loc27978_pos15,FALSE,288,46,0.159722222222222,0.902777777777778,0.0972222222222222,0.17554012345679
loc27979_pos5,FALSE,270,85,0.314814814814815,0.753703703703704,0.246296296296296,0.371268861454047
loc28010_pos34,FALSE,282,49,0.173758865248227,0.849290780141844,0.150709219858156,0.255991901815804
loc28035_pos64,FALSE,264,34,0.128787878787879,0.859848484848485,0.140151515151515,0.2410181359045
loc28048_pos103,FALSE,301,40,0.132890365448505,0.903654485049834,0.0963455149501661,0.174126113398307
loc28065_pos2,FALSE,273,55,0.201465201465201,0.826007326007326,0.173992673992674,0.287438446779106
loc28075_pos10,FALSE,295,43,0.145762711864407,0.0796610169491525,0.920338983050847,0.146630278655559
loc28082_pos18,FALSE,274,84,0.306569343065693,0.72992700729927,0.27007299270073,0.394267142628803
loc28107_pos7,FALSE,264,37,0.140151515151515,0.90719696969697,0.0928030303030303,0.16838125573921
loc28108_pos10,FALSE,299,141,0.471571906354515,0.489966555183946,0.510033444816054,0.499798659970246
loc28117_pos8,FALSE,298,48,0.161073825503356,0.852348993288591,0.147651006711409,0.251700373857033
loc28135_pos17,FALSE,264,43,0.162878787878788,0.884469696969697,0.115530303030303,0.204366104224059
loc28136_pos28,FALSE,263,21,0.0798479087452472,0.94106463878327,0.05893536121673,0.110923968829967
loc28137_pos131,FALSE,295,39,0.132203389830508,0.893220338983051,0.106779661016949,0.190755530020109
loc28139_pos24,FALSE,270,34,0.125925925925926,0.87037037037037,0.12962962962963,0.225651577503429
loc28146_pos16,FALSE,264,57,0.215909090909091,0.767045454545455,0.232954545454545,0.357373450413223
loc28180_pos6,FALSE,261,21,0.0804597701149425,0.932950191570881,0.0670498084291188,0.125108263237475
loc28197_pos11,FALSE,270,69,0.255555555555556,0.827777777777778,0.172222222222222,0.285123456790124
loc28198_pos2,FALSE,262,52,0.198473282442748,0.83969465648855,0.16030534351145,0.269215080706253
loc28204_pos5,FALSE,274,67,0.244525547445255,0.764598540145985,0.235401459854015,0.359975225105227
loc28211_pos127,FALSE,292,103,0.352739726027397,0.720890410958904,0.279109589041096,0.402414852692813
loc28215_pos13,FALSE,289,63,0.217993079584775,0.140138408304498,0.859861591695502,0.24099926964476
loc28220_pos5,FALSE,267,95,0.355805243445693,0.335205992509363,0.664794007490637,0.445685870190352
loc28250_pos4,FALSE,279,81,0.290322580645161,0.60752688172043,0.39247311827957,0.476875939414961
loc28258_pos9,FALSE,270,76,0.281481481481481,0.255555555555556,0.744444444444444,0.380493827160494
loc28272_pos58,FALSE,261,77,0.295019157088123,0.381226053639847,0.618773946360153,0.471785499332071
loc28286_pos13,FALSE,270,87,0.322222222222222,0.575925925925926,0.424074074074074,0.488470507544582
loc28297_pos8,FALSE,296,97,0.327702702702703,0.663851351351351,0.336148648648649,0.446305469320672
loc28303_pos15,FALSE,286,66,0.230769230769231,0.800699300699301,0.199300699300699,0.319159861117903
loc28327_pos25,FALSE,283,38,0.134275618374558,0.918727915194346,0.0812720848056537,0.149333866073993
loc28336_pos120,FALSE,279,72,0.258064516129032,0.781362007168459,0.218637992831541,0.341670841844272
loc28346_pos59,FALSE,275,45,0.163636363636364,0.9,0.1,0.18
loc28347_pos42,FALSE,264,79,0.299242424242424,0.62310606060606,0.376893939393939,0.469689795684114
loc28376_pos95,FALSE,282,28,0.099290780141844,0.929078014184397,0.0709219858156028,0.131784115487149
loc28399_pos2,FALSE,267,25,0.0936329588014981,0.919475655430712,0.0805243445692884,0.14808034900195
loc28411_pos17,FALSE,259,57,0.22007722007722,0.808880308880309,0.191119691119691,0.30918590957201
loc28415_pos17,FALSE,271,25,0.0922509225092251,0.939114391143911,0.0608856088560885,0.114357102980624
loc28450_pos2,FALSE,298,124,0.416107382550336,0.647651006711409,0.352348993288591,0.456398360434215
loc28469_pos5,FALSE,293,30,0.102389078498294,0.928327645051195,0.0716723549488054,0.133070856969796
loc28476_pos11,FALSE,269,124,0.460966542750929,0.360594795539033,0.639405204460967,0.461132377938392
loc28492_pos18,FALSE,272,108,0.397058823529412,0.474264705882353,0.525735294117647,0.498675389273356
loc28493_pos27,FALSE,282,62,0.219858156028369,0.156028368794326,0.843971631205674,0.263367033851416
loc28497_pos45,FALSE,289,34,0.117647058823529,0.100346020761246,0.899653979238754,0.180553393757259
loc28512_pos35,FALSE,287,26,0.0905923344947735,0.0871080139372822,0.912891986062718,0.159040415690369
loc28520_pos44,FALSE,297,27,0.0909090909090909,0.947811447811448,0.0521885521885522,0.09892981441803
loc28526_pos4,FALSE,285,134,0.470175438596491,0.515789473684211,0.484210526315789,0.499501385041551
loc28529_pos139,FALSE,267,36,0.134831460674157,0.913857677902622,0.0861423220973783,0.1574436448821
loc28533_pos37,FALSE,288,24,0.0833333333333333,0.0833333333333333,0.916666666666667,0.152777777777778
loc28558_pos6,FALSE,274,44,0.160583941605839,0.145985401459854,0.854014598540146,0.249347328040918
loc28563_pos211,FALSE,260,52,0.2,0.234615384615385,0.765384615384615,0.35914201183432
loc28592_pos4,FALSE,291,87,0.298969072164948,0.805841924398625,0.194158075601375,0.312921434560291
loc28594_pos11,FALSE,286,57,0.199300699300699,0.173076923076923,0.826923076923077,0.286242603550296
loc28623_pos105,FALSE,303,34,0.112211221122112,0.924092409240924,0.0759075907590759,0.140291256848457
loc28634_pos0,FALSE,289,48,0.166089965397924,0.114186851211073,0.885813148788927,0.202296428443146
loc28640_pos33,FALSE,299,39,0.130434782608696,0.0953177257525084,0.904682274247492,0.172464513819756
loc28646_pos7,FALSE,298,35,0.11744966442953,0.917785234899329,0.0822147651006712,0.150910995000225
loc28657_pos32,FALSE,266,36,0.135338345864662,0.0864661654135338,0.913533834586466,0.157979535304426
loc28665_pos0,FALSE,275,25,0.0909090909090909,0.936363636363636,0.0636363636363636,0.119173553719008
loc28678_pos16,FALSE,259,26,0.1003861003861,0.0965250965250965,0.903474903474903,0.174416004531835
loc28682_pos28,FALSE,293,37,0.126279863481229,0.0870307167235495,0.91296928327645,0.15891274214027
loc28692_pos14,FALSE,260,80,0.307692307692308,0.353846153846154,0.646153846153846,0.457278106508876
loc28693_pos12,FALSE,296,70,0.236486486486486,0.800675675675676,0.199324324324324,0.319188276113952
loc28704_pos15,FALSE,278,41,0.147482014388489,0.106115107913669,0.893884892086331,0.189709383572279
loc28706_pos7,FALSE,305,36,0.118032786885246,0.911475409836066,0.0885245901639344,0.161375974200484
loc28717_pos19,FALSE,274,25,0.0912408759124088,0.943430656934307,0.0565693430656934,0.106738504981619
loc28743_pos6,FALSE,274,44,0.160583941605839,0.138686131386861,0.861313868613139,0.238904576695615
loc28750_pos10,FALSE,289,27,0.0934256055363322,0.942906574394464,0.0570934256055363,0.107667532716323
loc28767_pos49,FALSE,298,23,0.0771812080536913,0.947986577181208,0.052013422818792,0.098616053330931
loc28773_pos78,FALSE,298,117,0.39261744966443,0.656040268456376,0.343959731543624,0.451302869240124
loc28791_pos83,FALSE,293,56,0.191126279863481,0.856655290102389,0.143344709897611,0.245594008083961
loc28800_pos98,FALSE,263,60,0.228136882129278,0.847908745247148,0.152091254752852,0.25791900996111
loc28815_pos57,FALSE,294,100,0.340136054421769,0.673469387755102,0.326530612244898,0.43981674302374
loc28837_pos3,FALSE,271,99,0.365313653136531,0.341328413284133,0.658671586715867,0.449646655138138
loc28838_pos30,FALSE,281,45,0.160142348754448,0.909252669039146,0.0907473309608541,0.165024505768671
loc28841_pos117,FALSE,290,91,0.313793103448276,0.756896551724138,0.243103448275862,0.368008323424495
loc28856_pos54,FALSE,305,37,0.121311475409836,0.929508196721311,0.0704918032786885,0.131045417898414
loc28877_pos79,FALSE,267,106,0.397003745318352,0.677902621722846,0.322097378277154,0.436701314368276
loc28878_pos1,FALSE,305,53,0.173770491803279,0.89672131147541,0.10327868852459,0.185224402042462
loc28882_pos12,FALSE,303,135,0.445544554455446,0.526402640264026,0.473597359735974,0.498605801174177
loc28885_pos40,FALSE,270,115,0.425925925925926,0.494444444444444,0.505555555555556,0.499938271604938
loc28890_pos15,FALSE,274,88,0.321167883211679,0.784671532846715,0.215328467153285,0.337924236773403
loc28913_pos18,FALSE,270,77,0.285185185185185,0.398148148148148,0.601851851851852,0.479252400548697
loc28922_pos21,FALSE,275,60,0.218181818181818,0.84,0.16,0.2688
loc28948_pos19,FALSE,298,40,0.134228187919463,0.0973154362416107,0.902684563758389,0.175690284221431
loc28961_pos93,FALSE,276,27,0.0978260869565217,0.0706521739130435,0.929347826086957,0.131320888468809
loc28964_pos18,FALSE,301,34,0.112956810631229,0.129568106312292,0.870431893687708,0.225560424277878
loc28970_pos118,FALSE,280,21,0.075,0.944642857142857,0.0553571428571429,0.104585459183674
loc28984_pos93,FALSE,281,87,0.309608540925267,0.713523131672598,0.286476868327402,0.408815744481453
loc28994_pos53,FALSE,288,51,0.177083333333333,0.866319444444444,0.133680555555556,0.231620129243827
loc29000_pos32,FALSE,289,101,0.349480968858132,0.714532871972318,0.285467128027682,0.407951293686618
loc29021_pos14,FALSE,272,70,0.257352941176471,0.216911764705882,0.783088235294118,0.339722102076125
loc29025_pos28,FALSE,292,104,0.356164383561644,0.428082191780822,0.571917808219178,0.489655657721899
loc29046_pos22,FALSE,259,63,0.243243243243243,0.777992277992278,0.222007722007722,0.345440586753328
loc29059_pos53,FALSE,295,131,0.44406779661017,0.479661016949153,0.520338983050847,0.499172651536915
loc29060_pos14,FALSE,285,49,0.171929824561404,0.854385964912281,0.145614035087719,0.248821175746384
loc29123_pos20,FALSE,294,75,0.255102040816327,0.790816326530612,0.209183673469388,0.330851728446481
loc29133_pos3,FALSE,284,93,0.327464788732394,0.265845070422535,0.734154929577465,0.390342937909145
loc29137_pos4,FALSE,301,42,0.13953488372093,0.930232558139535,0.0697674418604651,0.129799891833423
loc29142_pos151,FALSE,296,31,0.10472972972973,0.927364864864865,0.0726351351351351,0.134718544558072
loc29168_pos97,FALSE,301,59,0.196013289036545,0.832225913621262,0.167774086378738,0.279251884637035
loc29169_pos25,FALSE,292,61,0.208904109589041,0.193493150684932,0.806506849315068,0.3121071026459
loc29181_pos6,FALSE,296,126,0.425675675675676,0.668918918918919,0.331081081081081,0.442932797662527
loc29189_pos24,FALSE,265,61,0.230188679245283,0.858490566037736,0.141509433962264,0.242969028123887
loc29203_pos11,FALSE,293,36,0.122866894197952,0.0921501706484642,0.907849829351536,0.167317033395846
loc29213_pos125,FALSE,309,79,0.255663430420712,0.1957928802589,0.8042071197411,0.314916056597648
loc29217_pos27,FALSE,280,30,0.107142857142857,0.1,0.9,0.18
loc29234_pos55,FALSE,302,75,0.248344370860927,0.809602649006622,0.190397350993378,0.308292399456164
loc29246_pos19,FALSE,284,89,0.313380281690141,0.230633802816901,0.769366197183099,0.354883703630232
loc29295_pos6,FALSE,300,71,0.236666666666667,0.148333333333333,0.851666666666667,0.252661111111111
loc29305_pos32,FALSE,284,7,0.0246478873239437,0.0580985915492958,0.941901408450704,0.109446290418568
loc29319_pos20,FALSE,285,107,0.375438596491228,0.692982456140351,0.307017543859649,0.425515543244075
loc29351_pos11,FALSE,265,30,0.113207547169811,0.913207547169811,0.0867924528301887,0.158519045923816
loc29383_pos118,FALSE,277,31,0.111913357400722,0.889891696750903,0.110108303249097,0.195968929609405
loc29394_pos21,FALSE,283,61,0.215547703180212,0.839222614840989,0.160777385159011,0.269856035160884
loc29403_pos59,FALSE,284,27,0.0950704225352113,0.910211267605634,0.0897887323943662,0.163453431858758
loc29404_pos59,FALSE,273,34,0.124542124542125,0.879120879120879,0.120879120879121,0.212534718029224
loc29420_pos20,FALSE,299,25,0.0836120401337793,0.944816053511706,0.0551839464882943,0.104277357076543
loc29440_pos69,FALSE,297,45,0.151515151515152,0.0892255892255892,0.910774410774411,0.162528766905871
loc29459_pos72,FALSE,275,21,0.0763636363636364,0.932727272727273,0.0672727272727273,0.125494214876033
loc29470_pos107,FALSE,276,45,0.16304347826087,0.117753623188406,0.882246376811594,0.207775414828817
loc29479_pos35,FALSE,308,16,0.051948051948052,0.941558441558442,0.0584415584415584,0.110052285376961
loc29503_pos123,FALSE,309,97,0.313915857605178,0.768608414239482,0.231391585760518,0.355699039599501
loc29511_pos13,FALSE,269,28,0.104089219330855,0.903345724907063,0.0966542750929368,0.174624452398391
loc29530_pos20,FALSE,305,42,0.137704918032787,0.914754098360656,0.0852459016393443,0.155958075786079
loc29537_pos2,FALSE,268,69,0.257462686567164,0.763059701492537,0.236940298507463,0.361599186901314
loc29646_pos58,FALSE,292,109,0.373287671232877,0.309931506849315,0.690068493150685,0.427747935822856
loc29656_pos34,FALSE,292,111,0.38013698630137,0.573630136986301,0.426369863013699,0.489157205854757
loc29672_pos41,FALSE,298,28,0.0939597315436242,0.0805369127516778,0.919463087248322,0.148101436872213
loc29673_pos6,FALSE,287,23,0.0801393728222996,0.925087108013937,0.0749128919860628,0.138601901200695
loc29676_pos16,FALSE,283,48,0.169611307420495,0.886925795053004,0.113074204946996,0.200576858245202
loc29684_pos14,FALSE,297,61,0.205387205387205,0.81986531986532,0.18013468013468,0.295372354294913
loc29693_pos10,FALSE,263,40,0.152091254752852,0.182509505703422,0.817490494296578,0.298399572062629
loc29699_pos0,FALSE,282,33,0.117021276595745,0.906028368794326,0.0939716312056738,0.170281927468437
loc29703_pos2,FALSE,272,26,0.0955882352941176,0.941176470588235,0.0588235294117647,0.110726643598616
loc29711_pos18,FALSE,283,46,0.162544169611307,0.144876325088339,0.855123674911661,0.247774351034474
loc29720_pos27,FALSE,289,19,0.0657439446366782,0.0501730103806228,0.949826989619377,0.0953113588199375
loc29728_pos106,FALSE,291,44,0.151202749140893,0.883161512027491,0.116838487972509,0.206374511401613
loc29755_pos2,FALSE,284,41,0.144366197183099,0.89612676056338,0.10387323943662,0.186167179131125
loc29764_pos40,FALSE,296,75,0.253378378378378,0.184121621621622,0.815878378378378,0.300441700146092
loc29772_pos113,FALSE,296,57,0.192567567567568,0.859797297297297,0.140202702702703,0.241091809715121
loc29774_pos9,FALSE,271,30,0.11070110701107,0.900369003690037,0.0996309963099631,0.179409321768494
loc29789_pos8,FALSE,276,95,0.344202898550725,0.505434782608696,0.494565217391304,0.499940926275992
loc29794_pos15,FALSE,302,97,0.321192052980132,0.25,0.75,0.375
loc29795_pos111,FALSE,270,25,0.0925925925925926,0.946296296296296,0.0537037037037037,0.101639231824417
loc29799_pos12,FALSE,299,114,0.381270903010033,0.518394648829431,0.481605351170569,0.499323273788884
loc29824_pos102,FALSE,303,108,0.356435643564356,0.663366336633663,0.336633663366337,0.446622880109793
loc29827_pos57,FALSE,265,27,0.10188679245283,0.907547169811321,0.0924528301886792,0.167810608757565
loc29831_pos42,FALSE,302,69,0.228476821192053,0.170529801324503,0.829470198675497,0.282898776369457
loc29863_pos98,FALSE,289,70,0.242214532871972,0.740484429065744,0.259515570934256,0.384334478753846
loc29877_pos10,FALSE,269,50,0.185873605947955,0.862453531598513,0.137546468401487,0.237254874863531
loc29882_pos5,FALSE,288,71,0.246527777777778,0.237847222222222,0.762152777777778,0.36255184220679
loc29917_pos30,FALSE,289,72,0.249134948096886,0.214532871972318,0.785467128027682,0.337017037631254
loc29929_pos15,FALSE,263,33,0.125475285171103,0.891634980988593,0.108365019011407,0.193244083332129
loc29940_pos13,FALSE,273,47,0.172161172161172,0.855311355311355,0.144688644688645,0.247507681573616
loc29945_pos1,FALSE,276,27,0.0978260869565217,0.932971014492754,0.0670289855072463,0.125072201218231
loc29954_pos12,FALSE,274,49,0.178832116788321,0.881386861313869,0.118613138686131,0.209088124034312
loc29963_pos8,FALSE,279,53,0.189964157706093,0.851254480286738,0.148745519713262,0.253240580156987
loc29969_pos27,FALSE,270,69,0.255555555555556,0.25,0.75,0.375
loc29975_pos83,FALSE,270,23,0.0851851851851852,0.901851851851852,0.0981481481481481,0.177030178326475
loc29979_pos46,FALSE,299,67,0.224080267558528,0.162207357859532,0.837792642140468,0.271792261831523
loc29987_pos40,FALSE,296,57,0.192567567567568,0.853040540540541,0.146959459459459,0.250724753469686
loc29993_pos27,FALSE,284,44,0.154929577464789,0.154929577464789,0.845070422535211,0.261852806982741
loc30001_pos25,FALSE,288,95,0.329861111111111,0.321180555555556,0.678819444444444,0.43604721257716
loc30016_pos98,FALSE,295,51,0.172881355932203,0.14406779661017,0.85593220338983,0.246624533180121
loc30042_pos110,FALSE,260,102,0.392307692307692,0.465384615384615,0.534615384615385,0.497603550295858
loc30047_pos12,FALSE,299,27,0.0903010033444816,0.941471571906355,0.0585284280936454,0.110205702397065
loc30051_pos30,FALSE,289,29,0.100346020761246,0.0743944636678201,0.92560553633218,0.137719854886795
loc30072_pos33,FALSE,273,38,0.139194139194139,0.208791208791209,0.791208791208791,0.330394879845429
loc30073_pos5,FALSE,275,45,0.163636363636364,0.878181818181818,0.121818181818182,0.213957024793388
loc30076_pos4,FALSE,267,55,0.205992509363296,0.870786516853933,0.129213483146067,0.225034717838657
loc30078_pos132,FALSE,299,31,0.103678929765886,0.938127090301003,0.0618729096989966,0.116089305488753
loc30109_pos3,FALSE,295,81,0.274576271186441,0.205084745762712,0.794915254237288,0.326049985636311
loc30128_pos24,FALSE,284,50,0.176056338028169,0.151408450704225,0.848591549295775,0.256967863519143
loc30136_pos93,FALSE,271,90,0.33210332103321,0.387453874538745,0.612546125461255,0.474666739287319
loc30168_pos108,FALSE,292,44,0.150684931506849,0.904109589041096,0.0958904109589042,0.173390880090073
loc30169_pos6,FALSE,263,56,0.212927756653992,0.285171102661597,0.714828897338403,0.407697089736732
loc30176_pos4,FALSE,273,103,0.377289377289377,0.305860805860806,0.694139194139194,0.424619946597969
loc30194_pos11,FALSE,260,71,0.273076923076923,0.290384615384615,0.709615384615385,0.412122781065089
loc30208_pos33,FALSE,273,104,0.380952380952381,0.593406593406593,0.406593406593407,0.482550416616351
loc30221_pos22,FALSE,297,36,0.121212121212121,0.919191919191919,0.0808080808080808,0.148556269768391
loc30227_pos97,FALSE,287,33,0.114982578397213,0.928571428571429,0.0714285714285714,0.13265306122449
loc30231_pos21,FALSE,280,31,0.110714285714286,0.919642857142857,0.0803571428571429,0.147799744897959
loc30239_pos94,FALSE,305,105,0.344262295081967,0.431147540983607,0.568852459016393,0.490518677774792
loc30246_pos44,FALSE,272,66,0.242647058823529,0.180147058823529,0.81985294117647,0.295388192041523
loc30263_pos2,FALSE,269,41,0.152416356877323,0.113382899628253,0.886617100371747,0.201054435400285
loc30269_pos8,FALSE,272,36,0.132352941176471,0.915441176470588,0.0845588235294118,0.154817257785467
loc30278_pos95,FALSE,273,41,0.15018315018315,0.91025641025641,0.0897435897435898,0.163379355687048
loc30283_pos44,FALSE,279,45,0.161290322580645,0.123655913978495,0.876344086021505,0.216730257833276
loc30324_pos32,FALSE,276,78,0.282608695652174,0.481884057971014,0.518115942028986,0.499343625288805
loc30333_pos23,FALSE,261,22,0.0842911877394636,0.10727969348659,0.89272030651341,0.191541521704027
loc30338_pos132,FALSE,267,27,0.101123595505618,0.110486891385768,0.889513108614232,0.196559076435355
loc30345_pos115,FALSE,276,78,0.282608695652174,0.242753623188406,0.757246376811594,0.367648603234615
loc30350_pos94,FALSE,289,116,0.401384083044983,0.342560553633218,0.657439446366782,0.450425641455442
loc30356_pos11,FALSE,290,137,0.472413793103448,0.570689655172414,0.429310344827586,0.49000594530321
loc30364_pos4,FALSE,259,18,0.0694980694980695,0.0501930501930502,0.94980694980695,0.0953474158107363
loc30431_pos75,FALSE,295,82,0.277966101694915,0.789830508474576,0.210169491525424,0.331996552714737
loc30437_pos20,FALSE,265,75,0.283018867924528,0.60566037735849,0.394339622641509,0.477671769312923
loc30442_pos16,FALSE,290,86,0.296551724137931,0.410344827586207,0.589655172413793,0.483923900118906
loc30456_pos19,FALSE,265,60,0.226415094339623,0.218867924528302,0.781132075471698,0.341929512281951
loc30457_pos24,FALSE,276,19,0.0688405797101449,0.936594202898551,0.0634057971014492,0.118771003990758
loc30470_pos10,FALSE,278,102,0.366906474820144,0.406474820143885,0.593525179856115,0.482506081465763
loc30475_pos20,FALSE,290,83,0.286206896551724,0.760344827586207,0.239655172413793,0.364441141498216
loc30476_pos2,FALSE,261,93,0.35632183908046,0.611111111111111,0.388888888888889,0.475308641975309
loc30488_pos77,FALSE,286,111,0.388111888111888,0.379370629370629,0.620629370629371,0.470897109883124
loc30508_pos0,FALSE,262,66,0.251908396946565,0.232824427480916,0.767175572519084,0.357234426898199
loc30528_pos48,FALSE,288,14,0.0486111111111111,0.0555555555555556,0.944444444444444,0.104938271604938
loc30555_pos20,FALSE,263,112,0.425855513307985,0.619771863117871,0.380228136882129,0.471309401610548
loc30567_pos10,FALSE,269,24,0.0892193308550186,0.0855018587360595,0.914498141263941,0.156382581777477
loc30573_pos110,FALSE,265,112,0.422641509433962,0.441509433962264,0.558490566037736,0.49315770736917
loc30575_pos12,FALSE,271,24,0.0885608856088561,0.0811808118081181,0.918819188191882,0.149180975204586
loc30587_pos6,FALSE,276,131,0.47463768115942,0.541666666666667,0.458333333333333,0.496527777777778
loc30595_pos100,FALSE,290,126,0.43448275862069,0.524137931034483,0.475862068965517,0.498834720570749
loc30596_pos6,FALSE,281,123,0.437722419928826,0.52846975088968,0.47153024911032,0.498378946568559
loc30649_pos28,FALSE,295,67,0.227118644067797,0.835593220338983,0.164406779661017,0.274754380925021
loc30651_pos17,FALSE,273,66,0.241758241758242,0.831501831501832,0.168498168498168,0.280213071421863
loc30707_pos41,FALSE,275,116,0.421818181818182,0.407272727272727,0.592727272727273,0.482803305785124
loc30710_pos93,FALSE,285,35,0.12280701754386,0.931578947368421,0.0684210526315789,0.127479224376731
loc30720_pos59,FALSE,274,60,0.218978102189781,0.791970802919708,0.208029197080292,0.329506100484842
loc30724_pos16,FALSE,286,144,0.503496503496504,0.41958041958042,0.58041958041958,0.487065382170277
loc30727_pos156,FALSE,277,90,0.324909747292419,0.306859205776173,0.693140794223827,0.425393267213179
loc30732_pos36,FALSE,264,87,0.329545454545455,0.297348484848485,0.702651515151515,0.41786472681359
loc30743_pos2,FALSE,295,147,0.498305084745763,0.449152542372881,0.550847457627119,0.494829072105717
loc30775_pos26,FALSE,273,75,0.274725274725275,0.272893772893773,0.727106227106227,0.39684552321915
loc30796_pos5,FALSE,261,36,0.137931034482759,0.850574712643678,0.149425287356322,0.254194741709605
loc30827_pos8,FALSE,308,29,0.0941558441558442,0.0698051948051948,0.930194805194805,0.129864859166807
loc30844_pos131,FALSE,270,97,0.359259259259259,0.657407407407407,0.342592592592593,0.450445816186557
loc30845_pos105,FALSE,268,44,0.164179104477612,0.876865671641791,0.123134328358209,0.215944531075963
loc30858_pos10,FALSE,263,43,0.163498098859316,0.830798479087453,0.169201520912547,0.281144732466856
loc30881_pos0,FALSE,278,20,0.0719424460431655,0.0575539568345324,0.942446043165468,0.108482997774442
loc30883_pos3,FALSE,306,31,0.101307189542484,0.926470588235294,0.0735294117647058,0.136245674740484
loc30898_pos17,FALSE,265,17,0.0641509433962264,0.933962264150943,0.0660377358490566,0.123353506585974
loc30908_pos21,FALSE,289,63,0.217993079584775,0.794117647058823,0.205882352941177,0.326989619377163
loc30910_pos13,FALSE,270,70,0.259259259259259,0.392592592592593,0.607407407407407,0.476927297668038
loc30939_pos0,FALSE,279,13,0.046594982078853,0.948028673835125,0.0519713261648745,0.0985406148430775
loc30948_pos21,FALSE,307,23,0.0749185667752443,0.94299674267101,0.0570032573289903,0.10750777196575
loc30952_pos12,FALSE,278,45,0.161870503597122,0.865107913669065,0.134892086330935,0.233392422752446
loc30957_pos4,FALSE,280,26,0.0928571428571429,0.921428571428571,0.0785714285714286,0.144795918367347
loc30969_pos9,FALSE,269,80,0.297397769516729,0.45724907063197,0.54275092936803,0.496344716076339
loc30977_pos2,FALSE,278,55,0.197841726618705,0.717625899280576,0.282374100719424,0.405277935924642
loc30981_pos2,FALSE,280,33,0.117857142857143,0.916071428571429,0.0839285714285715,0.153769132653061
loc30996_pos102,FALSE,273,77,0.282051282051282,0.217948717948718,0.782051282051282,0.340894148586456
loc31017_pos65,FALSE,304,115,0.37828947368421,0.34703947368421,0.65296052631579,0.453206154778393
loc31048_pos33,FALSE,292,41,0.14041095890411,0.909246575342466,0.0907534246575342,0.165034481140927
loc31049_pos12,FALSE,287,22,0.0766550522648084,0.944250871080139,0.0557491289198606,0.105282327089075
loc31064_pos6,FALSE,286,103,0.36013986013986,0.582167832167832,0.417832167832168,0.486496894713678
loc31066_pos23,FALSE,268,76,0.283582089552239,0.805970149253731,0.194029850746269,0.312764535531299
loc31072_pos17,FALSE,282,21,0.074468085106383,0.945035460992908,0.0549645390070922,0.10388687691766
loc31125_pos116,FALSE,291,125,0.429553264604811,0.424398625429553,0.575601374570447,0.488568864326118
loc31127_pos17,FALSE,269,40,0.148698884758364,0.903345724907063,0.0966542750929368,0.174624452398391
